,engagement_probability,threeXthree,twoXtwo
2901721,0.4254360496997833,0,0
2910664,0.07931959629058838,0,0
1762583,0.0854274332523346,0,0
271441,0.4610103666782379,0,0
3482890,0.08396141976118088,0,0
2663975,0.0815962553024292,0,0
3061170,0.031008874997496605,0,0
796381,0.10529954731464386,0,0
1327758,0.09056277573108673,0,0
1946780,0.4309275448322296,0,0
2245873,0.3670653998851776,0,0
1024941,0.37907299399375916,1,1
3258560,0.04990209639072418,0,0
2365491,0.033322542905807495,0,0
1381721,0.042797237634658813,0,0
3056483,0.08838697522878647,0,0
2056764,0.1340726912021637,0,0
1027628,0.043928906321525574,0,0
475278,0.48896917700767517,1,1
2275425,0.53229159116745,0,0
2045691,0.5201357007026672,0,0
3326679,0.5995945334434509,0,0
936937,0.0409184992313385,0,0
426926,0.0780022144317627,0,0
2466961,0.5812320709228516,1,1
312476,0.03240979462862015,0,0
968880,0.5111616253852844,1,1
2546132,0.056185800582170486,0,0
2780703,0.13361486792564392,0,0
1770734,0.08379616588354111,0,0
2347376,0.11556421220302582,0,0
1214900,0.03763389587402344,0,0
3309649,0.45980304479599,0,1
3417227,0.5685901045799255,1,1
438292,0.4635166525840759,1,1
3138479,0.02957621030509472,0,0
3174416,0.08648421615362167,0,0
3168344,0.07724776118993759,0,0
92845,0.0441984087228775,0,0
232908,0.452895849943161,1,1
3052994,0.38692694902420044,1,1
1533327,0.16369281709194183,0,1
2923141,0.1594681292772293,0,0
2980782,0.5570510029792786,1,1
1499051,0.06161182373762131,0,0
798255,0.5107868313789368,0,0
2709981,0.08846155554056168,0,0
977529,0.08418964594602585,0,0
124215,0.48382726311683655,1,1
199997,0.4991355836391449,0,0
3350180,0.09765620529651642,0,0
2761805,0.025000590831041336,0,0
604694,0.03154909238219261,0,0
2655078,0.08772473782300949,0,0
1942019,0.14397861063480377,0,0
3419729,0.036784302443265915,0,0
1479734,0.4919450581073761,0,0
454727,0.47774526476860046,0,0
2909237,0.09379924088716507,0,0
3016210,0.5511555075645447,1,1
175884,0.10711967200040817,0,0
2271139,0.043906670063734055,0,0
3166586,0.1363665759563446,0,0
55495,0.3221392035484314,0,0
971938,0.03113970160484314,0,0
549268,0.5723685622215271,0,0
2728477,0.12338905781507492,0,0
2307126,0.0381808765232563,0,0
2203402,0.03142315894365311,0,0
1257070,0.5723612904548645,1,1
2595694,0.49261903762817383,1,1
740796,0.042785175144672394,0,0
382363,0.10700790584087372,0,0
1044543,0.11833243817090988,0,0
3410721,0.1832333505153656,0,0
1505397,0.11505061388015747,0,0
3496510,0.09573739022016525,0,0
2424773,0.17110568284988403,0,0
766716,0.5638857483863831,0,0
3019404,0.07771582901477814,0,0
3075822,0.1261533498764038,0,0
2810117,0.1547609120607376,0,0
3025169,0.05013994872570038,0,0
2615829,0.42644861340522766,0,0
992864,0.042504191398620605,0,0
1407317,0.4389932155609131,1,1
2887372,0.1520710587501526,0,0
122888,0.48923593759536743,1,1
1769700,0.5842589139938354,0,0
2329106,0.1119745522737503,0,0
297114,0.051096487790346146,0,0
713316,0.4434930682182312,1,1
2064273,0.4720098376274109,0,0
2451737,0.08834180980920792,0,0
2257274,0.056917671114206314,0,0
1201341,0.5660904049873352,1,1
3100598,0.12339605391025543,0,0
2309797,0.0364408902823925,0,0
609250,0.023917045444250107,0,0
1575807,0.059970926493406296,0,0
2596491,0.081414595246315,0,0
950450,0.4243193566799164,1,1
462043,0.04244416952133179,0,0
1087458,0.08892468363046646,0,0
2352178,0.4867026209831238,1,1
2635971,0.31287965178489685,0,0
3130222,0.03949239104986191,0,0
233667,0.6056663990020752,1,1
3394951,0.09999265521764755,1,1
923795,0.08966998010873795,0,0
2552602,0.11772987246513367,0,0
2656257,0.11213186383247375,0,0
95696,0.13855716586112976,0,1
1312659,0.5207597613334656,1,1
609498,0.04407124221324921,0,0
1314439,0.33618441224098206,0,0
2160057,0.13760678470134735,0,0
3355975,0.08879239112138748,0,0
2817610,0.11160245537757874,0,0
2620850,0.13613685965538025,0,0
3274244,0.3860934376716614,0,0
1773859,0.034651849418878555,0,0
1926741,0.03336085006594658,0,0
1663038,0.1833970546722412,1,1
27420,0.08132413774728775,0,0
3495140,0.37194907665252686,0,0
219467,0.47442933917045593,1,1
1989914,0.08383455127477646,0,0
1827143,0.34987780451774597,1,1
2201159,0.11659027636051178,0,0
1536738,0.0821758508682251,0,0
3153498,0.07002945989370346,0,0
1790056,0.46714290976524353,1,1
524508,0.5221273303031921,0,0
3386203,0.09080718457698822,0,0
359876,0.15930813550949097,1,1
873529,0.1083231046795845,1,1
476322,0.02938264235854149,0,0
1993983,0.048318155109882355,0,0
684411,0.09543539583683014,0,0
3577113,0.10599033534526825,1,1
3404882,0.04905252903699875,0,0
3023892,0.08003123104572296,0,0
886061,0.07788890600204468,0,0
353523,0.4807974398136139,0,0
1088265,0.09044351428747177,0,0
2928866,0.07469203323125839,0,0
1979183,0.6049875020980835,0,0
2168995,0.02841380424797535,0,0
1836034,0.09422515332698822,0,0
1245183,0.4991353452205658,0,0
247267,0.0362410768866539,0,0
247992,0.031502436846494675,0,0
898848,0.11731112748384476,0,0
2295492,0.07335462421178818,0,0
1129626,0.08057064563035965,0,0
1438783,0.04610355570912361,0,0
3572244,0.45707911252975464,0,0
613180,0.12059905380010605,0,1
3261821,0.3721882104873657,0,1
42732,0.0996180847287178,0,0
2193042,0.5398846864700317,1,1
55622,0.5079306364059448,1,1
2167101,0.05607950687408447,0,0
3586784,0.02491522952914238,0,0
3391702,0.12222819775342941,0,0
3071762,0.4805206060409546,1,1
1510673,0.02691849321126938,0,0
1149659,0.45895692706108093,0,0
1355520,0.11065075546503067,0,0
593427,0.046432625502347946,0,0
1946705,0.49896615743637085,0,0
3500636,0.09457100182771683,0,0
3164412,0.08433375507593155,0,0
1434783,0.10478635877370834,0,0
3173342,0.03658759221434593,0,0
848219,0.13196878135204315,0,0
3563572,0.4455524981021881,0,0
1068946,0.03101743943989277,0,0
635938,0.5281347632408142,1,1
572796,0.10960899293422699,0,0
75754,0.032651543617248535,0,0
1645317,0.03815849870443344,0,0
2542230,0.09840205311775208,0,0
58025,0.0437646210193634,0,0
1159966,0.39009422063827515,0,0
675231,0.08102219551801682,0,0
3539038,0.3231266736984253,0,1
1888526,0.10903488844633102,0,1
2146634,0.09489809721708298,0,0
3190387,0.03159487619996071,0,0
1101559,0.021772293373942375,0,0
1660047,0.44728031754493713,0,0
179190,0.4720504581928253,1,1
2942674,0.5617505311965942,1,1
1300816,0.07939660549163818,0,0
1182018,0.06906595081090927,0,0
58781,0.03248732164502144,0,0
3145905,0.12248533219099045,0,0
2611018,0.09285297244787216,0,0
159949,0.05657035484910011,0,0
1527122,0.0674394965171814,0,0
822967,0.42437466979026794,1,1
2996480,0.11592663079500198,0,1
285287,0.13358154892921448,0,0
1800287,0.05460115149617195,0,0
3650960,0.06071025878190994,0,0
616671,0.04339452460408211,0,0
1157980,0.06476336717605591,0,0
3163046,0.10683267563581467,0,0
3264916,0.10010271519422531,0,0
3502192,0.04504052549600601,0,0
3591790,0.40143710374832153,0,0
1724119,0.12774483859539032,0,0
1273128,0.02909284643828869,0,0
3639036,0.12171202152967453,0,0
917028,0.047443706542253494,0,0
2130777,0.05436120554804802,0,0
512717,0.4871813952922821,0,0
2790552,0.06963732838630676,0,0
1887997,0.031370047479867935,0,0
75975,0.09892872720956802,0,0
2522445,0.5729289054870605,1,1
520789,0.06940340995788574,0,0
1444664,0.0297559667378664,0,0
2309007,0.27368438243865967,0,0
3502798,0.08104244619607925,0,0
1482355,0.05334600806236267,0,0
1728092,0.06248714402318001,0,0
3272497,0.48737025260925293,1,1
1782074,0.0941515788435936,0,0
3617776,0.560784101486206,0,0
2471498,0.029468609020113945,0,0
1662813,0.38798555731773376,0,0
271739,0.5021318197250366,0,0
1552490,0.33344146609306335,0,0
1229302,0.0375969223678112,0,0
1656271,0.5125281810760498,0,0
2586930,0.05415334179997444,0,0
3644698,0.04589863121509552,0,0
865651,0.02707870677113533,0,0
117484,0.07196220010519028,0,0
1597514,0.08681998401880264,0,0
2104939,0.09593245387077332,0,0
906909,0.11792492121458054,0,0
2151067,0.07173643261194229,0,0
1056874,0.5330525040626526,0,0
1086623,0.10835863649845123,0,0
1490099,0.03797013312578201,0,0
1496341,0.08793951570987701,0,0
377778,0.02871858701109886,0,0
1559100,0.08234169334173203,0,0
2498031,0.04648087918758392,0,0
629381,0.042154110968112946,0,0
1648767,0.44457873702049255,0,0
2275149,0.48977890610694885,0,0
1763317,0.16359464824199677,0,0
22337,0.138740673661232,0,1
2010581,0.40503010153770447,1,1
2779683,0.05368779972195625,0,0
1248743,0.12390713393688202,0,0
496460,0.039927855134010315,0,0
2137723,0.07560767233371735,0,0
3089166,0.40552347898483276,1,1
3327575,0.4683108925819397,1,1
3456327,0.1019558534026146,0,0
770589,0.11414670944213867,0,0
2612423,0.4137377440929413,0,0
3133652,0.1291736513376236,0,0
2206589,0.5177925229072571,1,1
595203,0.08484578132629395,0,0
37217,0.1414724737405777,0,0
2763874,0.104001484811306,0,0
2647848,0.4342365562915802,0,0
1877301,0.19800251722335815,1,1
2982037,0.40460649132728577,0,0
459911,0.11444137990474701,0,0
3219904,0.04188523441553116,0,0
1066230,0.11378054320812225,0,0
246648,0.03402676060795784,0,0
1529596,0.49892228841781616,1,1
1621273,0.567795991897583,1,1
2831528,0.46247172355651855,0,0
172551,0.08726155757904053,0,0
3130797,0.0785491093993187,0,0
2322127,0.4124183654785156,0,0
217582,0.3791809678077698,0,0
803248,0.15653660893440247,0,0
1468247,0.0383782759308815,0,0
2527814,0.08547680824995041,0,0
3223929,0.05641493201255798,0,0
659104,0.026615172624588013,0,0
1707941,0.023855919018387794,0,0
2101271,0.5495750904083252,0,0
1288734,0.44377684593200684,0,0
517699,0.04942677915096283,0,0
2141890,0.14207187294960022,0,0
1814822,0.05539495870471001,0,0
3245770,0.09315765649080276,0,0
2257388,0.03966393321752548,0,0
197215,0.5524091720581055,0,0
1169916,0.4643259048461914,1,1
2016972,0.1120651364326477,0,0
3629793,0.13487081229686737,0,0
292350,0.4601948857307434,0,0
1715049,0.412161648273468,0,0
2487768,0.031670890748500824,0,0
3524966,0.13466836512088776,0,0
1419036,0.12342327833175659,0,0
2121333,0.5239450335502625,0,0
1321601,0.15188249945640564,0,0
943360,0.3989981412887573,0,0
2062612,0.11592204868793488,0,0
3403882,0.5403468608856201,0,1
1589506,0.44145476818084717,1,1
1420938,0.4174836575984955,1,1
2115572,0.38452959060668945,0,0
505142,0.025991536676883698,0,0
2699301,0.04504229128360748,0,0
407645,0.03404086083173752,0,0
1800813,0.03798241540789604,0,0
2363480,0.05878688395023346,0,0
1080946,0.03980141133069992,0,0
112979,0.0968702957034111,0,0
536122,0.0491669587790966,0,0
1001894,0.5162870287895203,1,1
755758,0.03867185115814209,0,0
2212865,0.03541797399520874,0,0
1253971,0.11504556238651276,0,0
1135994,0.5854898691177368,0,0
1580410,0.12583419680595398,0,0
2994586,0.3331347703933716,1,1
1696563,0.14653722941875458,0,0
148119,0.08510112762451172,0,0
429867,0.05156124010682106,0,0
652160,0.08804509788751602,0,0
1085100,0.6025128364562988,0,0
423951,0.028126997873187065,0,0
1922528,0.09191278368234634,0,0
3271643,0.5181136727333069,0,0
2427943,0.48678672313690186,0,0
2861786,0.43334266543388367,0,0
1332627,0.4450083374977112,0,0
942935,0.03428847715258598,0,0
445009,0.06149446591734886,0,0
3491846,0.07323905825614929,0,0
1948783,0.08575428277254105,0,0
1645398,0.45526883006095886,0,0
2705229,0.539341151714325,0,0
2131031,0.054687581956386566,0,0
3425905,0.03861774876713753,0,0
1779243,0.11947617679834366,0,0
3405660,0.1291295289993286,0,0
2283912,0.10065022110939026,0,0
2893495,0.08862047642469406,0,0
50950,0.11477337777614594,0,0
1817458,0.03047870099544525,0,0
1983315,0.053771790117025375,0,0
3650554,0.4008823335170746,1,1
2445701,0.04153966158628464,0,0
1828560,0.10572707653045654,0,0
13136,0.4563279151916504,1,1
1518539,0.04234021529555321,0,0
1512024,0.46441638469696045,1,1
812324,0.03970208391547203,0,0
2153169,0.11749406903982162,1,1
704627,0.035237111151218414,0,0
3599458,0.1224823072552681,0,0
3158852,0.45567256212234497,1,1
1107244,0.3498905897140503,0,1
420096,0.42037031054496765,1,1
2544835,0.028039805591106415,0,0
1725322,0.09425918012857437,0,0
618511,0.4427328109741211,0,0
2163739,0.10914739221334457,0,0
1965932,0.09096727520227432,0,0
1250563,0.03503976762294769,0,0
1313410,0.41193878650665283,0,0
2423190,0.4792153835296631,0,1
2786319,0.09315566718578339,0,0
744256,0.38640832901000977,1,1
2014327,0.04715145751833916,0,0
948561,0.4992005228996277,0,0
34249,0.07991856336593628,0,0
2459784,0.07082407921552658,0,0
2139483,0.453242689371109,1,1
1514107,0.08849108219146729,0,0
1346596,0.09931065887212753,0,0
1338765,0.026786142960190773,0,0
3357396,0.033029958605766296,0,0
2509062,0.030594252049922943,0,0
2030864,0.031582530587911606,0,0
2180778,0.04386219382286072,0,0
1193368,0.07045618444681168,0,0
674237,0.048755887895822525,0,0
1024422,0.5353428721427917,1,1
3093048,0.03069019317626953,0,0
1326910,0.07934337854385376,0,0
1472642,0.03559090569615364,0,0
1551332,0.4884989857673645,0,1
1727000,0.07199950516223907,0,0
1147153,0.07888224720954895,1,1
103115,0.08227870613336563,0,0
2431124,0.39207571744918823,1,1
1694119,0.09048312157392502,1,1
1537518,0.03983697295188904,0,0
1559320,0.053382758051157,0,0
3485827,0.0999673455953598,0,0
1289441,0.13658390939235687,0,0
2941586,0.34308162331581116,0,0
160766,0.4826256036758423,1,1
758361,0.06764021515846252,0,0
2234917,0.09893062710762024,0,0
448931,0.030446220189332962,0,0
2288676,0.03384990617632866,0,0
1697057,0.49465569853782654,0,0
1423849,0.0474819540977478,0,0
1293060,0.14155662059783936,1,1
1117055,0.4351902902126312,0,0
892891,0.1758335381746292,0,0
2164244,0.049246225506067276,0,0
668827,0.04952341318130493,0,0
2357033,0.5425385236740112,1,1
2728951,0.10860488563776016,0,0
136675,0.5108380913734436,0,0
3057389,0.033100422471761703,0,0
577980,0.10326705127954483,0,0
681105,0.05058632418513298,0,0
1379676,0.11756341904401779,0,0
1694366,0.11157546192407608,1,1
3007430,0.39574745297431946,0,0
756865,0.030237073078751564,0,0
2793582,0.6093769073486328,1,1
2229298,0.5692996382713318,0,0
3523871,0.5214738845825195,1,1
2705229,0.539341151714325,0,0
2951546,0.02700275555253029,0,0
1130097,0.4908057153224945,1,1
1580435,0.027920886874198914,0,0
2006215,0.4904520511627197,0,0
1942723,0.10733498632907867,0,1
717444,0.5767749547958374,0,0
575093,0.08742620050907135,0,0
1506825,0.03699970245361328,0,0
2421666,0.4580136835575104,0,0
1132592,0.5702887177467346,1,1
3111317,0.03354591503739357,0,0
1110629,0.4997945725917816,1,1
1640084,0.040487926453351974,0,0
324018,0.037911511957645416,0,0
2117450,0.47127845883369446,1,1
2926478,0.08432993292808533,0,0
1287910,0.08528303354978561,0,0
2781700,0.08058416098356247,0,0
1162195,0.1681494265794754,0,1
3391259,0.13199003040790558,0,0
166211,0.5328904986381531,0,0
3467458,0.07015970349311829,0,0
1335912,0.029304074123501778,0,0
3036376,0.06434448808431625,0,0
3388441,0.12154612690210342,0,0
3186244,0.0795866996049881,0,0
3194600,0.514899492263794,1,1
2889223,0.050239939242601395,0,0
628196,0.08352960646152496,0,0
478537,0.09848987311124802,0,0
226275,0.07297704368829727,0,0
672077,0.44093993306159973,1,1
3167204,0.12203865498304367,0,0
1748238,0.41554391384124756,0,0
2540202,0.5747551321983337,1,1
2890373,0.03250117599964142,0,0
2252161,0.12609516084194183,0,0
931529,0.41052624583244324,0,0
2103078,0.046310387551784515,0,0
1949819,0.03488926216959953,0,0
2843454,0.049689505249261856,0,0
1856131,0.06780558079481125,0,0
2411972,0.4822331368923187,1,1
94752,0.08038362115621567,0,0
1113548,0.4859597384929657,0,1
92427,0.46532726287841797,0,0
3069145,0.3219062089920044,0,0
3223094,0.0905253142118454,0,0
2901712,0.49965059757232666,1,1
1652932,0.039357781410217285,0,0
3073105,0.08064574003219604,0,0
1402112,0.49531659483909607,1,1
1576605,0.42982810735702515,0,0
659627,0.33778682351112366,0,1
2594365,0.09781794995069504,0,0
1159581,0.029605954885482788,0,0
3537465,0.07272961735725403,0,0
3058501,0.0825328677892685,0,0
1285539,0.0898558497428894,0,0
918384,0.0368446446955204,0,0
2894276,0.026592593640089035,0,0
1830631,0.06463107466697693,0,0
3467057,0.4266687035560608,1,1
2570846,0.09150643646717072,0,0
2333089,0.10898315161466599,0,0
931160,0.48905080556869507,0,0
3615091,0.5022662281990051,1,1
961086,0.037761203944683075,0,0
3611256,0.07505032420158386,0,0
1773506,0.061376217752695084,0,0
357856,0.04425910487771034,0,0
3405682,0.07311933487653732,0,0
3592070,0.04006307199597359,0,0
3586995,0.5280336737632751,0,0
2977009,0.4217013418674469,0,0
950450,0.4243193566799164,1,1
1433272,0.16482502222061157,0,0
3375057,0.4855833351612091,0,0
1018517,0.0399288609623909,0,0
1197843,0.04022650048136711,0,0
2114449,0.09226447343826294,0,0
176724,0.03141701593995094,0,0
1765967,0.0699252262711525,0,0
536122,0.0491669587790966,0,0
2414192,0.09640878438949585,0,0
3062702,0.04120424762368202,0,0
1337125,0.120023213326931,0,0
340107,0.05216268450021744,0,0
1229800,0.03075808472931385,0,0
3094853,0.12618207931518555,0,0
2118839,0.12389242649078369,0,0
795883,0.1269856095314026,0,0
3499641,0.45903146266937256,0,0
3156800,0.40869101881980896,0,0
3515125,0.11010002344846725,0,1
2108740,0.0388726107776165,0,0
2497591,0.06126904860138893,0,0
3069578,0.10460931807756424,0,0
2373393,0.4235210120677948,0,1
2216563,0.039403218775987625,0,0
602105,0.3900579810142517,0,0
1511357,0.03150748834013939,0,0
3220720,0.13380560278892517,0,0
282631,0.11491984128952026,0,0
1919439,0.25267162919044495,0,0
1682613,0.07378878444433212,0,0
3406720,0.3628026843070984,0,0
3468004,0.11889170855283737,0,0
1436603,0.044968150556087494,0,0
62911,0.0951371118426323,0,0
3207775,0.47908905148506165,0,0
3571402,0.1023433580994606,0,0
3314471,0.08179771900177002,0,0
1868278,0.03369830176234245,0,0
694898,0.515916645526886,1,1
3585525,0.08034221082925797,0,0
1850629,0.14962491393089294,0,0
933137,0.564385175704956,0,0
1883655,0.10704515874385834,0,1
3487721,0.48614072799682617,1,1
1235691,0.03900709003210068,0,0
656801,0.4104078412055969,0,0
1436462,0.07832041382789612,0,0
3112621,0.05850280448794365,0,0
1201505,0.46458253264427185,1,1
704381,0.03252795338630676,0,0
3210335,0.03772478550672531,0,0
1746180,0.04010782763361931,0,0
1593738,0.07252592593431473,0,0
671094,0.1317853182554245,1,1
569939,0.11006489396095276,0,0
3442052,0.11862534284591675,0,0
258167,0.4179503619670868,0,1
497927,0.11195418983697891,0,0
2710888,0.027741042897105217,0,0
1993860,0.5069007277488708,0,0
13610,0.05005301907658577,0,0
2194140,0.2396390736103058,0,0
1813358,0.0728929191827774,0,0
2427272,0.5134377479553223,1,1
2269359,0.47021234035491943,0,0
3478165,0.031892698258161545,0,0
3266990,0.06841643154621124,1,1
2778625,0.515148401260376,1,1
1571867,0.4993400275707245,0,0
1285265,0.07579419016838074,0,0
2327130,0.05283791571855545,0,0
2830362,0.11403458565473557,0,0
2575382,0.10792309790849686,0,0
3148830,0.028165532276034355,0,0
1599697,0.6022677421569824,0,0
2876541,0.05056845024228096,0,0
1491853,0.033036187291145325,0,0
2811123,0.5100425481796265,1,1
547432,0.07473678886890411,0,0
2923280,0.04265815019607544,0,0
1161993,0.059907764196395874,0,0
760854,0.08453831076622009,0,0
2110367,0.03423430025577545,0,0
